id,stat,choice1,choice2,credit,laceup_only,tuxedo_only,strapless_bev,bevelled_only,parka_bev,blended_only,cuffs_only,pleated_only,wkday_8_11A,wkday_2_5P,wkday_11_8A,wkday_5_11P,wkday_11_2P,wkend_2_11P,wkend_11_2P,wkend_11_A,sundaybest_flag
140532,medium,T1 Neutral,T2 Slower,1. None,0,2,1,0,1,0,0,0,2,1,1,1,1,1,1,0,0
194493,medium,T1 Slower,T2 Slower,1. None,2,2,0,0,0,0,0,0,1,1,0,1,2,0,2,0,0
103340,long,T1 Faster,T2 Neutral,1. None,2,0,2,2,1,0,0,0,1,1,2,1,2,1,2,2,0
176418,loyal,T1 Faster,T2 Faster,1. None,2,0,2,2,0,1,2,0,1,1,1,2,1,2,2,1,0
169299,loyal,T1 Faster,T2 Faster,1. None,2,0,1,1,1,1,1,1,2,1,2,1,1,1,1,2,0
145376,loyal,T1 Faster,T2 Neutral,1. None,2,0,2,0,2,1,0,0,1,1,2,1,1,1,2,2,0
157194,loyal,T1 Faster,T2 Slower,3. +10%,2,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0
153168,long,T1 Neutral,T2 Slower,1. None,1,1,2,1,2,0,2,2,1,1,1,2,1,2,2,1,0
172269,medium,T1 Faster,T2 Faster,1. None,1,0,1,2,2,0,0,0,0,2,0,2,2,0,0,0,0
141267,loyal,T1 Faster,T2 Slower,1. None,2,0,2,1,2,0,2,0,1,2,0,2,1,0,1,2,0
135524,loyal,T1 Faster,T2 Slower,1. None,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0
108348,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
98599,short,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
120041,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
164092,loyal,T1 Faster,T2 Slower,2. <10%,2,2,1,1,0,1,1,0,1,1,2,1,1,2,2,2,0
166914,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1
170449,long,T1 Faster,T2 Faster,2. <10%,1,0,1,1,1,2,2,2,1,1,1,2,1,2,2,2,0
123743,medium,T1 Faster,T2 Faster,1. None,2,0,0,2,2,0,0,2,2,1,0,1,2,0,0,2,0
162695,medium,T1 Faster,T2 Neutral,1. None,0,0,0,0,0,2,0,0,1,2,0,2,0,2,2,0,0
177219,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
111728,loyal,T1 Faster,T2 Slower,1. None,2,1,1,0,0,0,2,0,2,1,1,0,1,1,2,2,0
196540,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
100721,loyal,T1 Faster,T2 Neutral,1. None,2,1,2,0,0,0,0,0,1,0,1,2,0,2,2,0,0
196039,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0
136401,loyal,T1 Faster,T2 Faster,1. None,2,0,2,0,0,0,0,0,2,1,0,2,0,2,2,2,0
138163,loyal,T1 Faster,T2 Neutral,1. None,0,0,2,2,2,0,2,2,1,0,0,2,0,2,2,0,0
104328,loyal,T1 Faster,T2 Faster,1. None,1,0,2,0,0,0,2,0,1,2,1,1,2,1,1,1,0
125386,loyal,T1 Faster,T2 Slower,1. None,1,1,1,0,1,1,1,0,1,2,0,2,2,1,2,1,0
123239,loyal,T1 Faster,T2 Faster,1. None,2,0,2,1,1,1,2,0,1,1,1,1,2,1,2,1,0
139671,loyal,T1 Faster,T2 Faster,2. <10%,2,0,1,1,2,0,0,0,0,1,1,2,1,2,1,2,0
109822,long,T1 Faster,T2 Slower,1. None,2,1,1,1,0,0,0,0,2,1,0,0,1,1,2,1,0
189925,long,T1 Faster,T2 Neutral,1. None,1,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,0
186102,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,2,0,0,0,1,1,0,2,2,1,0,0
167106,medium,T1 Slower,T2 Slower,1. None,0,0,1,2,0,0,0,0,2,2,0,0,2,0,0,0,0
155093,medium,T1 Faster,T2 Slower,1. None,1,2,2,1,0,1,0,0,1,2,1,1,1,1,1,2,0
141068,loyal,T1 Faster,T2 Neutral,1. None,1,1,1,1,2,0,2,2,1,1,0,1,2,1,2,1,0
174503,long,T1 Faster,T2 Faster,1. None,1,2,1,0,0,0,0,0,2,2,0,2,1,1,0,0,0
158363,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
172788,medium,T1 Faster,T2 Neutral,1. None,2,0,1,1,1,0,0,0,1,0,2,0,1,1,1,2,0
108744,long,T1 Faster,T2 Faster,1. None,1,0,0,0,2,0,0,0,1,0,2,0,0,0,1,1,0
185341,loyal,T1 Faster,T2 Faster,1. None,1,0,2,1,1,0,0,0,2,0,2,0,1,1,0,2,0
101922,medium,T1 Faster,T2 Faster,1. None,0,0,1,2,2,0,0,0,0,2,0,2,2,1,0,0,0
98520,loyal,T1 Faster,T2 Neutral,2. <10%,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,0
107511,loyal,T1 Faster,T2 Faster,1. None,2,1,2,1,2,1,0,0,0,1,1,2,1,2,2,0,0
166421,loyal,T1 Faster,T2 Faster,1. None,1,0,0,0,0,2,0,0,0,2,0,2,1,1,1,0,0
99171,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
188426,long,T1 Faster,T2 Faster,1. None,0,0,2,2,0,0,0,0,2,1,0,2,0,1,2,0,0
171027,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
119203,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,1
167802,medium,T1 Faster,T2 Slower,1. None,2,0,1,2,0,0,0,0,1,2,2,1,1,2,1,2,0
143665,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1
143247,loyal,T1 Faster,T2 Faster,1. None,1,0,1,2,2,1,0,0,2,2,0,0,2,1,1,0,0
114606,long,T1 Faster,T2 Faster,1. None,1,0,0,0,0,2,0,0,1,2,0,2,1,2,0,0,0
104109,loyal,T1 Slower,T2 Slower,1. None,1,2,2,1,2,1,2,2,2,0,2,0,1,0,1,2,0
134655,loyal,T1 Faster,T2 Neutral,1. None,2,1,1,1,1,1,2,2,2,2,0,2,2,1,1,1,0
151607,loyal,T1 Faster,T2 Faster,3. +10%,1,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0
113595,loyal,T1 Faster,T2 Slower,1. None,1,1,1,2,1,0,2,0,2,1,2,1,1,2,1,2,0
120717,long,T1 Faster,T2 Faster,1. None,1,0,2,0,0,0,0,0,1,1,0,2,1,2,2,0,0
194600,loyal,T1 Neutral,T2 Slower,1. None,0,2,2,0,1,0,0,0,1,0,2,0,1,0,0,2,0
166827,loyal,T1 Faster,T2 Slower,2. <10%,2,0,0,2,1,1,0,0,1,2,0,1,0,0,2,0,0
100993,long,T1 Faster,T2 Neutral,1. None,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
117425,medium,T1 Faster,T2 Slower,1. None,1,0,2,1,0,2,0,0,0,1,2,2,1,2,0,1,0
136130,medium,T1 Faster,T2 Neutral,1. None,0,0,0,2,0,0,2,2,0,0,2,2,0,2,0,2,0
107436,medium,T1 Faster,T2 Faster,1. None,1,1,2,2,2,1,0,2,1,2,1,2,1,2,2,1,0
196474,medium,T1 Faster,T2 Slower,1. None,1,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0
118251,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
176204,loyal,T1 Neutral,T2 Slower,1. None,1,2,0,0,0,2,2,0,1,2,2,0,0,2,0,0,0
169719,medium,T1 Slower,T2 Slower,1. None,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
131577,loyal,T1 Faster,T2 Slower,1. None,1,2,2,1,1,0,0,0,2,2,1,1,2,1,2,1,0
136691,medium,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1
183548,loyal,T1 Faster,T2 Neutral,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
190051,loyal,T1 Faster,T2 Neutral,1. None,2,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,1
102605,loyal,T1 Faster,T2 Neutral,1. None,1,0,1,1,1,2,0,0,1,1,1,2,2,2,1,1,0
178399,medium,T1 Faster,T2 Slower,2. <10%,2,2,2,1,1,0,0,0,1,1,0,2,2,2,1,1,0
194648,long,T1 Faster,T2 Neutral,1. None,1,1,1,2,2,0,0,0,2,1,1,2,2,1,2,1,0
174061,medium,T1 Faster,T2 Slower,1. None,1,0,0,2,0,0,2,2,0,1,0,2,0,2,0,2,0
170588,long,T1 Faster,T2 Neutral,1. None,2,0,1,0,2,0,0,0,1,2,0,2,2,0,2,0,0
183157,short,N/A - No AOG,N/A - No AOG,1. None,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1
161081,loyal,T1 Slower,T2 Slower,1. None,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0
119098,loyal,T1 Faster,T2 Slower,1. None,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,1
100343,loyal,T1 Faster,T2 Faster,2. <10%,2,0,1,1,1,1,1,1,1,1,0,2,2,2,2,1,0
194876,short,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
131165,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1
120818,medium,T1 Faster,T2 Neutral,1. None,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,1
137882,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
135877,loyal,T1 Faster,T2 Faster,2. <10%,2,0,2,1,1,1,1,1,1,2,2,1,1,1,1,2,0
122640,loyal,T1 Faster,T2 Slower,2. <10%,1,2,2,1,2,0,0,0,2,1,2,1,1,1,1,2,0
164891,long,T1 Faster,T2 Faster,1. None,1,1,0,0,0,2,0,0,1,2,0,2,0,2,2,1,0
131196,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0
111802,short,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
169117,long,T1 Faster,T2 Neutral,2. <10%,2,1,1,0,2,1,0,0,2,2,1,1,1,1,1,1,0
149071,long,T1 Faster,T2 Neutral,2. <10%,1,0,2,1,0,1,2,2,2,2,1,1,1,1,2,2,0
139941,medium,T1 Slower,T2 Slower,1. None,2,2,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0
131335,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1
134168,loyal,T1 Faster,T2 Slower,1. None,2,0,1,0,1,2,2,2,1,2,1,1,1,1,2,2,0
163667,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
119481,long,T1 Faster,T2 Neutral,1. None,2,0,2,0,0,2,0,0,2,0,0,1,0,1,0,2,0
185617,long,T1 Faster,T2 Faster,1. None,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0
164245,medium,T1 Faster,T2 Neutral,1. None,1,0,2,2,0,0,0,0,1,0,0,2,2,2,2,2,0
194198,long,T1 Faster,T2 Faster,3. +10%,2,0,2,0,0,2,0,0,1,2,0,2,2,0,0,0,0
108869,loyal,T1 Faster,T2 Faster,2. <10%,1,1,2,0,2,2,2,2,2,2,0,0,2,1,1,1,0
168664,medium,T1 Faster,T2 Faster,1. None,1,0,2,1,1,2,0,0,1,2,1,2,2,1,2,2,0
136984,loyal,T1 Faster,T2 Neutral,2. <10%,2,0,2,0,0,2,0,0,1,1,0,1,2,0,1,1,0
144618,medium,T1 Faster,T2 Slower,1. None,0,0,0,2,2,0,0,0,2,2,2,0,0,0,0,0,0
132407,loyal,T1 Faster,T2 Faster,1. None,1,2,1,1,1,1,2,2,1,2,0,1,1,1,1,2,0
156278,loyal,T1 Faster,T2 Slower,1. None,0,0,0,2,0,0,0,0,1,0,0,0,0,2,2,0,0
195852,long,T1 Neutral,T2 Slower,2. <10%,1,2,2,2,1,0,1,1,2,1,0,1,1,1,1,2,0
193363,medium,T1 Faster,T2 Neutral,1. None,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
104610,loyal,T1 Faster,T2 Faster,1. None,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0
101315,loyal,T1 Faster,T2 Neutral,1. None,2,0,1,2,2,0,0,2,0,2,1,2,1,2,1,2,0
136193,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,2,2,1,0,2,1,0,0,0
159053,medium,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0
146951,long,T1 Faster,T2 Slower,1. None,0,2,1,0,1,0,0,0,2,2,1,1,1,1,1,0,0
140757,long,T1 Faster,T2 Neutral,1. None,2,0,2,0,2,0,0,0,0,2,0,2,0,2,0,2,0
101638,long,T1 Faster,T2 Faster,1. None,2,0,2,0,2,0,0,2,2,0,2,1,0,1,1,2,0
184328,long,T1 Faster,T2 Slower,1. None,1,2,2,0,1,0,1,2,2,1,1,2,1,1,1,0,0
152955,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
180234,loyal,T1 Neutral,T2 Slower,1. None,0,2,2,0,0,0,0,0,1,2,0,2,0,0,0,0,1
157769,loyal,T1 Slower,T2 Slower,3. +10%,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
181495,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1
117237,loyal,T1 Faster,T2 Faster,1. None,0,0,0,2,2,0,0,0,1,2,0,0,2,0,0,1,0
161097,loyal,T1 Faster,T2 Faster,1. None,2,2,0,0,0,2,2,1,1,1,1,1,2,1,2,2,0
139698,loyal,T1 Faster,T2 Slower,1. None,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0
134786,long,T1 Faster,T2 Faster,1. None,2,1,2,1,0,0,0,0,2,1,0,1,1,2,2,1,0
150510,long,T1 Faster,T2 Faster,1. None,0,0,2,0,0,2,0,0,0,2,0,2,0,2,2,0,0
136327,loyal,T1 Faster,T2 Neutral,1. None,2,1,1,1,2,1,0,0,1,2,0,2,2,1,2,0,0
116686,medium,T1 Faster,T2 Neutral,1. None,2,0,0,0,0,2,0,0,1,2,0,2,0,2,0,0,0
184822,long,T1 Faster,T2 Slower,1. None,1,2,0,0,0,2,0,0,0,2,2,2,2,0,2,0,0
163061,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
109916,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,1,2,1,2,1,1,2,1,0
129727,loyal,T1 Faster,T2 Neutral,1. None,2,0,2,0,0,2,0,0,0,2,2,2,0,2,0,2,0
189268,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
104955,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,1,2,0,0,0,0,2,1,0,0,2,2,0
134554,loyal,T1 Faster,T2 Neutral,1. None,2,1,0,2,2,0,0,0,2,2,0,2,1,1,1,0,0
98790,loyal,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0
100110,medium,T1 Faster,T2 Neutral,1. None,2,0,1,0,0,2,0,0,2,1,0,1,1,2,1,2,0
195530,long,T1 Faster,T2 Slower,2. <10%,1,2,1,2,1,1,1,0,1,2,0,2,1,1,1,1,0
108067,long,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
165399,loyal,T1 Faster,T2 Faster,1. None,2,0,2,0,0,2,0,0,1,2,0,0,2,1,2,2,0
187519,long,T1 Faster,T2 Faster,1. None,0,0,2,2,0,0,2,0,2,0,0,0,0,1,0,0,0
181458,long,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,2,0,2,0,2,2,2,0
109187,loyal,T1 Faster,T2 Neutral,1. None,2,2,0,2,0,0,0,0,1,2,0,1,1,1,2,0,0
174428,long,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,1,0,2,2,2,0,0,2,0
147321,long,T1 Faster,T2 Faster,1. None,0,0,0,2,0,2,0,0,0,2,0,2,0,2,0,2,0
146301,loyal,T1 Faster,T2 Neutral,1. None,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,0
110348,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1
133857,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1
173463,long,T1 Faster,T2 Faster,1. None,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,1
187561,medium,T1 Faster,T2 Neutral,3. +10%,2,0,0,1,0,0,0,0,1,2,0,0,1,2,2,1,0
148413,long,T1 Faster,T2 Slower,2. <10%,2,2,1,1,1,0,2,1,2,2,0,2,1,1,1,2,0
125777,loyal,T1 Faster,T2 Neutral,1. None,1,0,2,1,2,2,2,2,1,1,0,2,2,2,1,0,0
169302,loyal,T1 Faster,T2 Slower,1. None,1,1,1,2,2,2,2,2,1,2,0,2,2,1,1,0,0
174898,loyal,T1 Slower,T2 Slower,1. None,1,2,1,2,1,1,2,2,2,1,1,2,1,1,2,2,0
100610,medium,T1 Faster,T2 Faster,1. None,2,0,2,0,0,0,2,0,1,1,2,0,1,0,2,2,0
151101,loyal,T1 Faster,T2 Slower,2. <10%,2,1,1,1,1,1,0,1,1,2,2,1,1,2,2,1,0
196404,loyal,T1 Slower,T2 Slower,1. None,0,2,2,0,0,0,0,0,2,2,0,2,0,0,0,0,1
167525,long,T1 Faster,T2 Neutral,1. None,0,0,2,0,0,2,0,0,0,0,0,2,2,2,0,0,1
180631,long,T1 Faster,T2 Faster,1. None,2,0,2,1,2,0,0,0,2,0,0,1,1,1,2,2,0
98849,loyal,T1 Faster,T2 Neutral,1. None,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,1
128488,loyal,T1 Faster,T2 Neutral,1. None,1,1,2,1,2,2,0,0,0,1,0,1,2,2,0,0,0
107000,short,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
189822,long,N/A - No AOG,N/A - No AOG,1. None,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1
148190,long,T1 Faster,T2 Faster,2. <10%,1,0,2,1,2,1,0,0,2,2,0,1,1,2,2,1,0
150967,medium,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
119117,medium,T1 Faster,T2 Faster,1. None,2,0,1,0,0,2,0,0,1,2,2,2,1,2,1,0,0
148166,medium,T1 Faster,T2 Slower,1. None,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0
193822,long,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
126826,long,T1 Neutral,T2 Slower,1. None,2,2,0,2,0,0,0,0,0,0,0,2,0,0,2,0,1
190617,loyal,T1 Faster,T2 Neutral,1. None,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0
155231,loyal,T1 Faster,T2 Neutral,1. None,2,0,0,0,1,2,0,0,2,1,0,0,1,1,2,1,0
187725,long,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
100753,medium,T1 Neutral,T2 Slower,1. None,0,2,0,1,0,0,0,0,2,1,2,0,1,0,2,2,0
166043,long,T1 Faster,T2 Neutral,3. +10%,1,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0
106876,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
101667,loyal,T1 Faster,T2 Neutral,1. None,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,0,1
143771,loyal,T1 Faster,T2 Faster,2. <10%,2,0,0,2,1,0,0,0,0,1,1,2,1,2,0,2,0
119208,long,T1 Faster,T2 Faster,1. None,1,0,1,2,2,0,0,0,2,1,1,1,2,2,1,2,0
100550,long,T1 Faster,T2 Neutral,1. None,0,0,2,0,0,2,2,0,0,2,0,0,1,2,0,0,0
164641,medium,T1 Faster,T2 Slower,1. None,0,0,2,2,0,0,0,0,2,2,0,0,0,2,0,0,0
109024,long,T1 Faster,T2 Faster,1. None,2,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0
178025,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
168530,medium,T1 Slower,T2 Slower,1. None,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
169712,long,T1 Slower,T2 Slower,1. None,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
152917,long,T1 Faster,T2 Slower,3. +10%,0,1,1,2,0,0,0,0,2,1,1,0,2,1,2,1,0
100947,loyal,T1 Slower,T2 Slower,1. None,1,2,1,0,1,0,1,0,1,1,2,2,1,1,1,1,0
138205,loyal,T1 Faster,T2 Faster,3. +10%,2,0,1,0,2,0,0,0,1,1,2,1,1,2,1,2,0
156031,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1
191862,medium,T1 Faster,T2 Neutral,1. None,1,0,2,1,2,1,1,0,1,1,0,1,2,1,2,1,0
149767,long,T1 Faster,T2 Slower,1. None,1,1,0,2,1,2,0,1,1,1,1,2,1,2,1,1,0
154064,long,N/A - No AOG,N/A - No AOG,1. None,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1
165175,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
179475,medium,T1 Faster,T2 Faster,1. None,1,0,2,2,0,2,2,0,1,2,1,1,1,2,2,2,0
106661,loyal,T1 Faster,T2 Slower,1. None,2,0,2,0,0,0,0,2,2,2,0,2,0,2,0,0,0
101886,long,T1 Faster,T2 Faster,1. None,1,2,1,2,1,2,0,0,0,1,2,2,0,2,2,0,0
156997,long,T1 Neutral,T2 Slower,1. None,1,2,1,1,1,1,1,0,2,1,0,1,1,1,1,2,0
188593,loyal,T1 Faster,T2 Slower,1. None,1,1,2,2,1,2,2,2,0,2,1,2,1,2,1,1,0
145566,loyal,T1 Faster,T2 Faster,2. <10%,0,0,2,2,0,0,0,0,2,1,0,0,2,0,0,0,0
158629,loyal,T1 Faster,T2 Faster,1. None,1,2,1,0,1,0,0,0,1,1,2,0,1,1,0,2,0
163485,long,T1 Faster,T2 Neutral,2. <10%,2,0,1,2,0,0,0,0,1,1,2,2,0,2,1,1,0
126901,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0
107474,loyal,T1 Faster,T2 Faster,1. None,2,0,2,2,0,0,0,0,0,2,2,1,1,1,1,1,0
132525,loyal,T1 Faster,T2 Faster,1. None,2,0,2,1,1,1,1,0,2,1,2,0,1,2,1,2,0
160424,medium,T1 Faster,T2 Neutral,1. None,2,2,0,0,1,2,0,0,2,0,2,0,1,1,0,0,0
146919,medium,T1 Faster,T2 Faster,1. None,1,0,2,0,2,2,0,0,0,2,0,2,2,2,2,0,0
98608,short,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
113466,loyal,T1 Faster,T2 Slower,1. None,2,1,0,1,2,0,0,2,1,1,2,1,2,1,1,2,0
149108,loyal,T1 Faster,T2 Slower,1. None,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,0
189153,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0
192379,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1
144913,medium,T1 Faster,T2 Neutral,1. None,2,0,2,0,0,0,0,0,1,2,0,2,2,0,0,0,0
112173,long,T1 Faster,T2 Neutral,1. None,2,2,0,2,0,0,0,0,1,0,2,0,2,2,0,2,0
104561,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1
119285,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
138448,medium,N/A - No AOG,N/A - No AOG,1. None,1,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,0
128533,loyal,T1 Faster,T2 Slower,2. <10%,1,2,0,1,0,0,2,0,1,2,1,1,1,1,2,2,0
146977,loyal,T1 Faster,T2 Neutral,2. <10%,1,0,2,2,2,0,2,0,2,2,0,1,1,1,1,1,0
167278,long,T1 Faster,T2 Neutral,1. None,2,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0
163211,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
118962,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
113791,long,T1 Faster,T2 Neutral,1. None,2,0,1,1,1,2,1,2,2,2,1,1,1,1,1,1,0
103726,loyal,T1 Slower,T2 Slower,2. <10%,2,1,0,1,0,0,2,2,0,1,1,2,2,1,0,1,0
163752,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
147965,loyal,T1 Faster,T2 Faster,1. None,1,0,2,0,1,1,1,0,0,1,1,1,2,2,2,0,0
176301,loyal,T1 Faster,T2 Neutral,2. <10%,1,0,2,2,2,1,2,0,1,2,1,2,2,1,2,1,0
168875,loyal,T1 Faster,T2 Slower,1. None,0,2,2,2,2,0,0,0,0,1,0,2,2,1,0,0,0
159066,short,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
161828,loyal,T1 Faster,T2 Neutral,1. None,2,0,0,0,2,2,2,2,1,0,0,0,2,2,2,2,0
165783,long,T1 Faster,T2 Faster,1. None,2,0,2,2,0,2,0,0,0,2,0,2,2,2,0,2,0
163620,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
127743,medium,T1 Faster,T2 Faster,1. None,1,0,1,0,0,2,0,0,1,0,0,2,2,2,2,0,0
168990,medium,T1 Faster,T2 Faster,1. None,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0
157395,loyal,T1 Faster,T2 Slower,1. None,1,2,0,2,1,0,0,2,0,2,2,2,1,2,1,1,0
179293,loyal,N/A - No AOG,N/A - No AOG,3. +10%,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
